Season,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,AdjOE,RankAdjOE,AdjOE,RankAdjOE,AdjDE,RankAdjDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2014,"George Washington",67.9862,108,65.2914,144,110.848,74,110.848,74,97.0297,47,97.0297,47,13.8181,47
2014,Georgetown,65.0716,246,63.3294,249,113.02,43,113.02,43,100.625,91,100.625,91,12.3945,57
2014,Georgia,65.1467,243,62.7808,273,108.973,108,108.973,108,99.5783,71,99.5783,71,9.39505,78
2014,"Georgia Southern",66.0679,197,64.7648,169,98.2812,287,98.2812,287,110.372,268,110.372,268,-12.0904,291
2014,"Georgia St.",65.6766,214,64.2553,200,115.6,23,115.6,23,104.318,156,104.318,156,11.2816,66
2014,"Georgia Tech",64.8028,257,64.2302,205,104.792,187,104.792,187,99.6203,73,99.6203,73,5.17146,114
2014,Gonzaga,66.9568,151,65.0496,154,113.991,35,113.991,35,93.8477,18,93.8477,18,20.1429,24
2014,"Grambling St.",69.1389,62,65.9649,107,95.5096,316,95.5096,316,122.109,351,122.109,351,-26.599,350
2014,"Grand Canyon",67.3339,133,65.3895,138,105.301,176,105.301,176,111.336,283,111.336,283,-6.03525,241
2014,"Green Bay",67.3011,135,65.5155,131,108.722,113,108.722,113,97.9547,56,97.9547,56,10.7675,71
2014,Hampton,71.166,17,69.7233,15,96.4424,307,96.4424,307,100.821,96,100.821,96,-4.37828,213
2014,Hartford,63.6585,302,61.8811,307,102.17,227,102.17,227,107.787,226,107.787,226,-5.61712,234
2014,Harvard,64.5582,272,64.143,211,112.855,47,112.855,47,95.2736,27,95.2736,27,17.5811,32
2014,Hawaii,68.5971,77,66.8569,68,111.017,72,111.017,72,107.992,229,107.992,229,3.02512,137
2014,"High Point",64.7797,258,62.6752,281,105.992,162,105.992,162,112.621,311,112.621,311,-6.62915,248
2014,Hofstra,65.3501,233,63.7839,226,105.069,182,105.069,182,113.208,320,113.208,320,-8.13825,266
2014,"Holy Cross",63.8051,296,62.7027,277,104.465,191,104.465,191,103.484,139,103.484,139,0.980896,158
2014,Houston,67.1282,141,65.4179,136,111.091,70,111.091,70,107.738,225,107.738,225,3.35295,132
2014,"Houston Baptist",69.7077,47,67.6492,48,91.5198,347,91.5198,347,112.184,301,112.184,301,-20.6647,341
2014,Howard,67.2139,138,65.9166,110,87.689,350,87.689,350,106.573,201,106.573,201,-18.8842,332
2014,Idaho,67.118,142,65.6288,123,105.386,174,105.386,174,112.505,308,112.505,308,-7.11969,254
2014,"Idaho St.",64.0322,288,63.0222,258,104.041,198,104.041,198,111.621,289,111.621,289,-7.57911,260
2014,Illinois,62.7354,330,61.1696,324,106.484,146,106.484,146,93.3815,14,93.3815,14,13.1021,53
2014,"Illinois Chicago",66.3405,181,64.4983,184,100.404,257,100.404,257,109.477,256,109.477,256,-9.07296,275
2014,"Illinois St.",67.6442,121,66.7299,75,101.888,230,101.888,230,99.9039,80,99.9039,80,1.98383,147
2014,"Incarnate Word",70.556,26,68.6669,25,102.666,222,102.666,222,110.253,265,110.253,265,-7.58647,261
2014,Indiana,68.677,73,67.0514,63,107.776,126,107.776,126,96.2272,38,96.2272,38,11.549,63
2014,"Indiana St.",66.3148,183,65.2721,146,106.804,140,106.804,140,101.199,100,101.199,100,5.60536,108
2014,Iona,71.0799,19,68.606,28,118.646,12,118.646,12,108.502,237,108.502,237,10.1439,76
2014,Iowa,69.8647,44,68.6035,29,120.237,5,120.237,5,99.7935,77,99.7935,77,20.4433,22
2014,"Iowa St.",71.7066,14,70.168,12,118.895,9,118.895,9,97.8213,55,97.8213,55,21.0739,20
2014,IPFW,66.9728,150,65.7023,119,110.058,90,110.058,90,107.979,228,107.979,228,2.07861,146
2014,IUPUI,65.9217,201,64.1506,210,96.1626,310,96.1626,310,114.325,328,114.325,328,-18.1625,330
2014,"Jackson St.",67.8748,110,65.0383,156,93.6624,334,93.6624,334,106.29,195,106.29,195,-12.6275,294
2014,Jacksonville,70.025,41,67.8106,43,103.221,209,103.221,209,116.776,339,116.776,339,-13.5546,303
2014,"Jacksonville St.",63.4457,313,60.6351,334,98.2413,289,98.2413,289,112.284,303,112.284,303,-14.0432,309
2014,"James Madison",64.7597,260,63.4951,241,98.5423,283,98.5423,283,106.79,206,106.79,206,-8.24728,267
2014,Kansas,68.6113,76,66.6014,83,119.28,6,119.28,6,94.6775,22,94.6775,22,24.6029,7
2014,"Kansas St.",65.5784,221,63.3457,247,107.782,125,107.782,125,93.6796,16,93.6796,16,14.1027,45
2014,"Kennesaw St.",68.5125,80,65.966,106,92.0103,342,92.0103,342,112.329,304,112.329,304,-20.3183,338
2014,"Kent St.",66.2608,191,64.725,171,104.101,195,104.101,195,106.209,193,106.209,193,-2.10823,193
2014,Kentucky,65.9197,202,63.9718,217,118.344,14,118.344,14,95.7908,32,95.7908,32,22.5536,13
2014,"La Salle",65.1842,242,62.6806,279,106.262,154,106.262,154,100.386,85,100.386,85,5.87624,105
2014,Lafayette,65.7398,211,64.5694,181,109.258,102,109.258,102,115.686,333,115.686,333,-6.42824,245
2014,Lamar,69.3692,53,66.483,90,93.0527,336,93.0527,336,113.765,324,113.765,324,-20.7119,343
2014,Lehigh,65.5802,220,64.2948,196,98.0088,294,98.0088,294,104.065,151,104.065,151,-6.05652,242
2014,Liberty,65.2116,239,62.8393,268,101.321,240,101.321,240,112.568,309,112.568,309,-11.2475,283
2014,Lipscomb,71.0088,21,68.6166,27,103.413,207,103.413,207,111.452,288,111.452,288,-8.03878,265
2014,"LIU Brooklyn",68.5291,78,66.4037,92,103.042,213,103.042,213,118.588,347,118.588,347,-15.5459,319
2014,"Long Beach St.",66.286,188,64.6266,177,104.9,186,104.9,186,102.727,127,102.727,127,2.17335,144
2014,Longwood,69.2612,55,66.6111,80,95.6144,314,95.6144,314,118.492,344,118.492,344,-22.878,346
2014,"Louisiana Lafayette",70.7878,25,68.5024,31,110.196,89,110.196,89,105.009,167,105.009,167,5.18677,113
2014,"Louisiana Monroe",64.6551,266,61.7957,310,97.4755,298,97.4755,298,104.476,161,104.476,161,-7.0003,251
2014,"Louisiana Tech",71.9745,11,69.5729,16,110.443,85,110.443,85,95.3385,29,95.3385,29,15.1043,37
2014,Louisville,68.9929,68,67.2139,60,118.934,7,118.934,7,88.5284,5,88.5284,5,30.4054,1
2014,"Loyola Chicago",63.1053,322,61.9184,305,102.232,225,102.232,225,108.699,243,108.699,243,-6.46679,246
2014,"Loyola Marymount",69.7099,46,67.7867,45,105.678,170,105.678,170,106.616,203,106.616,203,-0.937975,178
2014,"Loyola MD",65.4509,226,64.6467,176,97.1471,301,97.1471,301,109.321,253,109.321,253,-12.1736,292
2014,LSU,70.2088,34,68.5626,30,110.658,78,110.658,78,98.5381,58,98.5381,58,12.1204,59
2014,Maine,73.8683,3,73.042,3,95.4576,317,95.4576,317,116.009,336,116.009,336,-20.5513,339
2014,Manhattan,70.3018,32,67.7355,46,107.229,134,107.229,134,97.019,46,97.019,46,10.2095,74
2014,Marist,67.4544,129,64.3601,192,101.604,235,101.604,235,105.472,176,105.472,176,-3.86807,206
2014,Marquette,66.2858,189,64.4774,186,109.694,97,109.694,97,98.6432,60,98.6432,60,11.0513,68
2014,Marshall,68.8904,70,66.9131,66,99.8865,267,99.8865,267,105.707,181,105.707,181,-5.82048,236
2014,Maryland,67.713,113,67.4116,57,109.383,101,109.383,101,95.1815,26,95.1815,26,14.2012,43
2014,"Maryland Eastern Shore",66.558,166,65.0971,152,99.1162,275,99.1162,275,119.332,348,119.332,348,-20.2159,336
2014,Massachusetts,71.7352,13,70.2531,11,109.989,91,109.989,91,96.5255,43,96.5255,43,13.4637,50
2014,"McNeese St.",68.4564,85,65.7949,116,97.9124,296,97.9124,296,111.981,297,111.981,297,-14.0687,310
2014,Memphis,70.1485,35,67.4755,53,112.352,56,112.352,56,97.1322,50,97.1322,50,15.22,36
2014,Mercer,65.6324,216,63.5916,233,110.761,75,110.761,75,102.424,119,102.424,119,8.33747,87
2014,"Miami FL",57.9258,351,56.968,351,109.188,105,109.188,105,99.3115,66,99.3115,66,9.87648,77
2014,"Miami OH",66.857,156,65.4403,135,98.8939,277,98.8939,277,103.526,140,103.526,140,-4.63211,218
2014,Michigan,62.4587,337,61.0139,330,123.931,3,123.931,3,100.493,89,100.493,89,23.438,12
2014,"Michigan St.",65.9675,199,64.4365,188,118.588,13,118.588,13,94.6657,21,94.6657,21,23.9222,9
2014,"Middle Tennessee",64.9944,250,62.551,282,105.291,177,105.291,177,97.0491,48,97.0491,48,8.24215,89
2014,Milwaukee,67.6306,122,65.8337,115,104.684,188,104.684,188,104.606,164,104.606,164,0.0773328,168
2014,Minnesota,64.3481,277,63.3231,250,113.798,38,113.798,38,99.8653,78,99.8653,78,13.9328,46
2014,Mississippi,69.4167,52,68.0587,41,111.205,68,111.205,68,102.332,116,102.332,116,8.87357,83
2014,"Mississippi St.",68.4967,83,66.8343,69,100.269,262,100.269,262,103.624,143,103.624,143,-3.35497,205
2014,"Mississippi Valley St.",73.2233,7,70.8817,5,92.9569,338,92.9569,338,115.89,335,115.89,335,-22.9332,347
2014,Missouri,65.8194,206,64.8201,165,114.056,33,114.056,33,103.22,137,103.22,137,10.836,69
2014,"Missouri St.",64.5869,269,62.9976,261,106.536,145,106.536,145,105.528,177,105.528,177,1.0082,157
2014,Monmouth,69.6139,50,66.6225,79,96.818,303,96.818,303,105.268,171,105.268,171,-8.44969,269
2014,Montana,61.3498,342,59.8048,342,107.431,132,107.431,132,111.88,296,111.88,296,-4.4482,216
2014,"Montana St.",65.3349,235,63.8825,221,95.0192,320,95.0192,320,108.526,238,108.526,238,-13.5067,302
2014,"Morehead St.",70.0564,38,67.5051,51,102.886,215,102.886,215,103.902,149,103.902,149,-1.01634,180
2014,"Morgan St.",69.3276,54,67.5013,52,100.42,255,100.42,255,105.531,178,105.531,178,-5.11125,224
2014,"Mount St. Mary's",69.9837,42,68.1575,39,107.77,127,107.77,127,111.732,292,111.732,292,-3.9624,209
2014,"Murray St.",68.0791,105,66.1745,100,108.995,107,108.995,107,105.768,182,105.768,182,3.22791,135
2014,Navy,62.5784,335,61.8393,309,92.9532,339,92.9532,339,106.826,208,106.826,208,-13.8729,308
2014,Nebraska,65.3762,231,64.7478,170,108.78,111,108.78,111,96.1435,36,96.1435,36,12.6365,56
2014,"Nebraska Omaha",73.6812,5,72.2013,4,104.548,190,104.548,190,105.411,175,105.411,175,-0.862758,177
2014,Nevada,65.1281,245,63.3956,246,109.502,100,109.502,100,107.292,215,107.292,215,2.20981,143
2014,"New Hampshire",62.8565,327,61.198,322,88.6991,349,88.6991,349,106.373,197,106.373,197,-17.6738,328
2014,"New Mexico",65.5443,223,64.3954,191,113.469,41,113.469,41,96.319,39,96.319,39,17.1502,33
2014,"New Mexico St.",66.8605,155,65.241,148,112.92,45,112.92,45,102.377,117,102.377,117,10.5423,72
2014,"New Orleans",72.2266,10,70.1132,13,96.1208,311,96.1208,311,111.372,284,111.372,284,-15.2515,317
2014,Niagara,73.8057,4,70.6012,9,101.914,229,101.914,229,110.66,274,110.66,274,-8.7462,270
2014,"Nicholls St.",66.8076,159,63.562,235,97.9922,295,97.9922,295,111.636,290,111.636,290,-13.6435,304
2014,NJIT,68.4661,84,66.5395,87,96.6285,304,96.6285,304,110.488,270,110.488,270,-13.8597,307
2014,"Norfolk St.",64.5667,270,62.6959,278,102.866,216,102.866,216,110.346,267,110.346,267,-7.47939,258
2014,"North Carolina",70.0381,40,69.2428,18,112.641,48,112.641,48,94.2033,20,94.2033,20,18.4377,29
2014,"North Carolina A&T",67.3288,134,65.3323,142,93.7376,332,93.7376,332,113.294,321,113.294,321,-19.5566,334
2014,"North Carolina Central",64.2505,281,62.3061,293,108.636,114,108.636,114,100.66,92,100.66,92,7.97531,92
2014,"North Carolina St.",64.89,254,64.6898,172,114.037,34,114.037,34,102.441,121,102.441,121,11.5958,62
2014,"North Dakota",68.5156,79,67.9233,42,104.311,193,104.311,193,112.099,300,112.099,300,-7.788,264
2014,"North Dakota St.",63.7089,299,62.3106,292,115.47,25,115.47,25,103.712,144,103.712,144,11.7582,61
2014,"North Florida",68.6719,74,66.7102,77,103.311,208,103.311,208,111.065,276,111.065,276,-7.75445,263
2014,"North Texas",69.2155,57,66.9016,67,99.3631,272,99.3631,272,104.92,166,104.92,166,-5.5567,232
2014,Northeastern,64.7778,259,63.1896,253,101.381,237,101.381,237,104.543,162,104.543,162,-3.16218,203
2014,"Northern Arizona",63.6055,305,62.3194,291,100.364,258,100.364,258,108.087,230,108.087,230,-7.72301,262
2014,"Northern Colorado",63.2265,318,62.7483,275,108.79,110,108.79,110,114.087,325,114.087,325,-5.29649,227
2014,"Northern Illinois",63.5018,311,61.5165,315,94.3575,327,94.3575,327,98.2999,57,98.2999,57,-3.94237,208
2014,"Northern Iowa",65.4394,227,64.1428,212,112.994,44,112.994,44,105.133,169,105.133,169,7.86138,95
2014,"Northern Kentucky",64.3557,276,61.1488,325,102.706,220,102.706,220,116.782,340,116.782,340,-14.0755,311
2014,Northwestern,62.613,333,59.8964,341,98.2663,288,98.2663,288,94.9378,23,94.9378,23,3.32854,134
2014,"Northwestern St.",76.5949,1,74.231,1,108.618,115,108.618,115,109.927,263,109.927,263,-1.30941,185
2014,"Notre Dame",64.1167,285,62.7172,276,113.528,40,113.528,40,105.833,185,105.833,185,7.69521,96
2014,Oakland,69.078,64,67.1066,62,109.876,93,109.876,93,112.039,299,112.039,299,-2.16274,194
2014,Ohio,66.3151,182,64.2893,197,106.482,147,106.482,147,102.72,126,102.72,126,3.76174,127
2014,"Ohio St.",65.0642,247,63.9643,218,109.253,103,109.253,103,87.9513,2,87.9513,2,21.3018,19
2014,Oklahoma,71.703,15,69.5557,17,117.881,16,117.881,16,99.9845,82,99.9845,82,17.8969,30
2014,"Oklahoma St.",69.6741,49,67.2357,59,115.93,22,115.93,22,94.9507,24,94.9507,24,20.9798,21
2014,"Old Dominion",64.171,283,62.5423,283,100.679,251,100.679,251,101.4,104,101.4,104,-0.720581,175
2014,"Oral Roberts",65.3798,230,62.8212,271,108.031,122,108.031,122,109.566,258,109.566,258,-1.535,188
2014,Oregon,69.9264,43,67.5218,50,118.921,8,118.921,8,99.8997,79,99.8997,79,19.0215,28
2014,"Oregon St.",68.3124,94,65.5309,130,112.508,52,112.508,52,106.7,205,106.7,205,5.80799,107
2014,Pacific,67.1299,140,66.0951,102,109.506,99,109.506,99,107.524,220,107.524,220,1.98177,148
2014,Penn,70.041,39,68.1603,38,99.1499,274,99.1499,274,106.613,202,106.613,202,-7.46319,257
2014,"Penn St.",66.4025,177,64.3566,194,110.336,87,110.336,87,101.332,103,101.332,103,9.00439,81
2014,Pepperdine,66.4445,174,64.9361,163,107.827,124,107.827,124,106.902,211,106.902,211,0.925144,159
2014,Pittsburgh,62.607,334,62.2407,295,116.852,18,116.852,18,94.9579,25,94.9579,25,21.8939,16
2014,Portland,67.219,137,64.8684,164,109.223,104,109.223,104,103.824,147,103.824,147,5.39954,111
2014,"Portland St.",65.5879,218,64.9413,162,102.271,224,102.271,224,111.744,293,111.744,293,-9.47369,278
2014,"Prairie View A&M",68.2562,96,65.859,113,96.1146,312,96.1146,312,112.974,318,112.974,318,-16.8589,325
2014,Presbyterian,66.2183,192,63.512,239,94.151,328,94.151,328,120.024,349,120.024,349,-25.8735,349
2014,Princeton,64.3834,274,63.206,252,106.38,150,106.38,150,99.9193,81,99.9193,81,6.46023,100
2014,Providence,64.8945,253,62.9306,264,114.56,30,114.56,30,100.753,94,100.753,94,13.807,48
2014,Purdue,68.1111,103,67.1895,61,108.432,119,108.432,119,100.545,90,100.545,90,7.88762,93
2014,Quinnipiac,70.8394,24,68.294,37,111.258,66,111.258,66,109.367,254,109.367,254,1.89153,149
2014,Radford,68.4095,90,66.4849,89,106.931,138,106.931,138,114.291,327,114.291,327,-7.35994,256
2014,"Rhode Island",67.3378,132,64.1274,213,104.38,192,104.38,192,99.3242,67,99.3242,67,5.0558,115
2014,Rice,64.206,282,62.3536,289,94.6522,324,94.6522,324,107.883,227,107.883,227,-13.231,299
2014,Richmond,64.705,263,61.8442,308,105.279,178,105.279,178,97.2867,52,97.2867,52,7.99195,91
2014,Rider,68.2323,101,65.3935,137,106.895,139,106.895,139,111.417,286,111.417,286,-4.52192,217
2014,"Robert Morris",66.9368,152,64.2482,201,105.821,165,105.821,165,106.47,198,106.47,198,-0.649083,173
2014,Rutgers,68.95,69,66.4415,91,106.48,148,106.48,148,106.855,209,106.855,209,-0.374089,170
2014,"Sacramento St.",63.7845,297,62.7574,274,103.433,205,103.433,205,112.759,315,112.759,315,-9.326,276
2014,"Sacred Heart",68.429,88,65.886,111,99.3182,273,99.3182,273,112.718,313,112.718,313,-13.3998,301
2014,"Saint Joseph's",66.0502,198,64.2799,198,112.311,57,112.311,57,99.3831,68,99.3831,68,12.9277,55
