Season,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,AdjOE,RankAdjOE,AdjOE,RankAdjOE,AdjDE,RankAdjDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2006,Bradley,69.3791,83,69.311,37,107.529,86,107.529,86,91.029,11,91.029,11,16.4996,25
2006,Brown,64.3435,267,63.755,241,91.3127,319,91.3127,319,105.494,207,105.494,207,-14.181,296
2006,Bucknell,62.9295,301,61.7514,294,105.695,119,105.695,119,93.1336,22,93.1336,22,12.5614,58
2006,Buffalo,67.9626,131,67.3438,93,106.007,114,106.007,114,103.447,173,103.447,173,2.55988,139
2006,Butler,59.3671,327,58.3272,326,114.909,15,114.909,15,102.912,166,102.912,166,11.9973,61
2006,BYU,71.5107,35,70.6949,18,110.052,55,110.052,55,102.179,150,102.179,150,7.87392,91
2006,"Cal Poly",65.3083,237,62.6396,268,99.8237,221,99.8237,221,107.701,253,107.701,253,-7.87689,247
2006,"Cal St. Fullerton",70.7787,51,68.1546,66,107.334,89,107.334,89,108.104,261,108.104,261,-0.770405,166
2006,"Cal St. Northridge",71.6423,32,69.2695,38,95.6029,283,95.6029,283,104.759,196,104.759,196,-9.15654,262
2006,California,63.8838,282,61.8517,293,110.524,49,110.524,49,96.8478,68,96.8478,68,13.6758,47
2006,Campbell,78.3953,1,75.042,1,101.04,201,101.04,201,113.634,319,113.634,319,-12.594,285
2006,Canisius,67.1443,160,64.5737,206,103.551,158,103.551,158,108.519,267,108.519,267,-4.9677,210
2006,Centenary,68.7925,105,66.2958,122,94.0773,294,94.0773,294,112.749,315,112.749,315,-18.672,317
2006,"Central Connecticut",63.9342,279,62.0227,287,109.576,67,109.576,67,109.644,288,109.644,288,-0.0675519,158
2006,"Central Michigan",67.2251,157,66.2754,123,89.0867,327,89.0867,327,104.134,188,104.134,188,-15.0469,300
2006,"Charleston Southern",67.2405,156,65.5837,146,99.6348,225,99.6348,225,108.302,265,108.302,265,-8.66742,258
2006,Charlotte,66.5728,187,65.492,154,107.462,87,107.462,87,100.013,116,100.013,116,7.44817,94
2006,Chattanooga,69.0274,94,67.1192,97,98.8255,234,98.8255,234,106.008,223,106.008,223,-7.18241,236
2006,"Chicago St.",66.9984,170,65.2862,164,101.176,195,101.176,195,108.08,260,108.08,260,-6.90375,234
2006,Cincinnati,69.8849,67,68.4679,57,110.91,47,110.91,47,96.6422,63,96.6422,63,14.2673,44
2006,Clemson,70.797,50,68.5752,52,105.942,116,105.942,116,93.432,25,93.432,25,12.5103,59
2006,"Cleveland St.",68.4708,113,68.0994,68,91.6077,318,91.6077,318,99.3601,103,99.3601,103,-7.75235,243
2006,"Coastal Carolina",64.1311,275,61.678,296,106.51,106,106.51,106,107.335,244,107.335,244,-0.825096,167
2006,Colgate,62.3129,309,62.2479,282,92.6068,309,92.6068,309,105.214,201,105.214,201,-12.6073,286
2006,"College of Charleston",70.013,62,67.8571,73,99.5641,227,99.5641,227,101.514,139,101.514,139,-1.9501,180
2006,Colorado,71.6206,33,69.8979,27,109.233,70,109.233,70,98.9604,93,98.9604,93,10.2727,72
2006,"Colorado St.",69.3206,88,68.208,65,107.655,82,107.655,82,103.56,179,103.56,179,4.09493,128
2006,Columbia,64.7739,256,64.684,199,97.0214,263,97.0214,263,111.669,310,111.669,310,-14.648,297
2006,Connecticut,71.1379,44,68.6877,49,117.764,5,117.764,5,92.3268,18,92.3268,18,25.4373,4
2006,"Coppin St.",67.0283,168,65.5844,145,95.3885,285,95.3885,285,107.199,243,107.199,243,-11.8109,280
2006,Cornell,63.3509,294,62.0984,285,98.8767,233,98.8767,233,105.591,211,105.591,211,-6.71396,233
2006,Creighton,63.891,281,62.6928,264,107.2,91,107.2,91,94.0914,30,94.0914,30,13.1083,51
2006,Dartmouth,62.4316,308,62.2589,281,94.8389,289,94.8389,289,110.713,296,110.713,296,-15.8744,306
2006,Davidson,67.5877,148,65.9921,132,109.886,61,109.886,61,105.021,199,105.021,199,4.86454,122
2006,Dayton,63.1211,299,62.3423,279,102.671,173,102.671,173,99.5234,104,99.5234,104,3.14722,131
2006,Delaware,69.2543,91,67.5746,80,96.8269,267,96.8269,267,102.561,156,102.561,156,-5.73444,221
2006,"Delaware St.",57.0244,333,54.4896,333,102.088,184,102.088,184,105.66,213,105.66,213,-3.57197,201
2006,Denver,66.488,190,64.1404,226,98.5333,238,98.5333,238,99.5641,105,99.5641,105,-1.03078,172
2006,DePaul,62.8195,304,61.364,302,110.202,53,110.202,53,101.778,145,101.778,145,8.42393,90
2006,Detroit,61.2308,319,59.9873,317,104.221,145,104.221,145,105.51,208,105.51,208,-1.28946,176
2006,Drake,65.3714,232,64.4332,213,107.044,96,107.044,96,104.173,191,104.173,191,2.87065,136
2006,Drexel,64.0901,276,62.5181,273,100.31,213,100.31,213,93.3633,24,93.3633,24,6.94697,100
2006,Duke,71.2446,40,69.831,29,119.385,1,119.385,1,91.846,16,91.846,16,27.539,2
2006,Duquesne,67.6176,146,67.1165,98,99.7444,222,99.7444,222,114.912,327,114.912,327,-15.1671,301
2006,"East Carolina",64.632,260,63.3314,250,95.6411,282,95.6411,282,106.266,228,106.266,228,-10.6245,272
2006,"East Tennessee St.",76.4548,2,72.9924,4,99.6905,224,99.6905,224,105.423,206,105.423,206,-5.73277,220
2006,"Eastern Illinois",62.5303,307,61.1238,304,92.0614,313,92.0614,313,109.018,272,109.018,272,-16.9566,314
2006,"Eastern Kentucky",64.9834,251,63.2409,254,105.022,131,105.022,131,113.924,322,113.924,322,-8.90238,261
2006,"Eastern Michigan",65.9939,212,65.3595,160,100.025,218,100.025,218,109.366,283,109.366,283,-9.34131,264
2006,"Eastern Washington",69.5537,75,65.7099,139,106.706,101,106.706,101,105.973,218,105.973,218,0.733231,148
2006,Elon,65.831,218,63.9888,231,97.5729,251,97.5729,251,103.802,183,103.802,183,-6.22879,227
2006,Evansville,68.5926,110,67.4398,91,100.435,208,100.435,208,102.855,164,102.855,164,-2.42001,188
2006,Fairfield,67.8458,136,65.4654,158,106.426,109,106.426,109,112.546,312,112.546,312,-6.1197,225
2006,"Fairleigh Dickinson",70.9344,47,69.0711,46,101.485,193,101.485,193,102.537,154,102.537,154,-1.052,173
2006,FIU,67.9054,135,65.688,141,89.5962,326,89.5962,326,100.473,121,100.473,121,-10.8773,274
2006,Florida,68.3454,120,66.9291,102,117.938,3,117.938,3,89.6587,7,89.6587,7,28.2794,1
2006,"Florida A&M",68.7595,106,66.7192,109,97.8151,247,97.8151,247,111.476,308,111.476,308,-13.6613,291
2006,"Florida Atlantic",67.8436,137,65.014,178,102.365,180,102.365,180,110.168,291,110.168,291,-7.80277,245
2006,"Florida St.",70.8084,49,68.3474,62,110.103,54,110.103,54,95.0931,44,95.0931,44,15.0104,38
2006,Fordham,63.6408,289,62.651,266,107.619,84,107.619,84,103.502,178,103.502,178,4.11779,127
2006,"Fresno St.",71.0577,45,69.2487,39,105.617,120,105.617,120,102.836,163,102.836,163,2.78159,137
2006,Furman,65.328,235,62.5764,272,102.647,174,102.647,174,108.689,270,108.689,270,-6.04191,224
2006,"Gardner Webb",66.8024,178,62.6896,265,100.427,209,100.427,209,109.62,286,109.62,286,-9.1933,263
2006,"George Mason",64.3427,268,62.6387,269,109.663,66,109.663,66,91.5023,13,91.5023,13,18.1606,22
2006,"George Washington",71.2052,41,71.2497,12,110.315,52,110.315,52,95.6481,48,95.6481,48,14.6668,43
2006,Georgetown,58.8784,328,57.819,329,116.473,9,116.473,9,95.1853,46,95.1853,46,21.2877,13
2006,Georgia,70.4456,54,68.4714,56,103.375,163,103.375,163,97.0434,69,97.0434,69,6.33179,107
2006,"Georgia Southern",74.1374,9,72.2019,6,101.157,196,101.157,196,101.584,141,101.584,141,-0.426999,161
2006,"Georgia St.",65.5992,226,63.5689,245,102.309,181,102.309,181,107.927,258,107.927,258,-5.61721,219
2006,"Georgia Tech",71.0095,46,68.3635,61,104.755,136,104.755,136,98.0974,85,98.0974,85,6.65738,103
2006,Gonzaga,68.8511,100,66.3402,121,119.103,2,119.103,2,103.46,174,103.46,174,15.6434,33
2006,"Grambling St.",70.5338,52,67.5667,81,91.6826,315,91.6826,315,107.381,246,107.381,246,-15.6981,305
2006,"Green Bay",63.6834,288,63.1489,257,102.782,170,102.782,170,105.845,217,105.845,217,-3.06265,193
2006,Hampton,69.4363,81,68.5136,55,91.9364,314,91.9364,314,102.337,151,102.337,151,-10.4007,271
2006,Hartford,65.4535,228,65.1256,174,101.629,191,101.629,191,109.082,273,109.082,273,-7.4533,241
2006,Harvard,68.8627,98,69.1309,43,96.7936,269,96.7936,269,105.303,204,105.303,204,-8.50944,255
2006,Hawaii,65.0858,246,62.433,277,106.94,98,106.94,98,99.8349,111,99.8349,111,7.10489,98
2006,"High Point",71.7009,31,70.4094,20,100.781,205,100.781,205,105.995,221,105.995,221,-5.21346,213
2006,Hofstra,66.8166,177,66.2287,124,111.332,41,111.332,41,99.6106,108,99.6106,108,11.7214,63
2006,"Holy Cross",66.3402,195,64.687,198,100.344,211,100.344,211,96.2812,53,96.2812,53,4.06318,129
2006,Houston,69.5486,76,67.4992,87,103.47,160,103.47,160,93.2551,23,93.2551,23,10.2148,75
2006,Howard,67.9155,134,66.0807,131,93.643,300,93.643,300,110.92,298,110.92,298,-17.2774,315
2006,Idaho,64.1514,274,61.5658,299,97.78,249,97.78,249,110.896,297,110.896,297,-13.1161,289
2006,"Idaho St.",72.84,16,71.017,15,104.645,138,104.645,138,108.162,263,108.162,263,-3.51753,200
2006,Illinois,63.6905,287,62.1454,283,114.476,18,114.476,18,91.2737,12,91.2737,12,23.2025,9
2006,"Illinois Chicago",64.4904,264,63.8594,235,105.405,125,105.405,125,106.359,231,106.359,231,-0.954286,170
2006,"Illinois St.",62.884,302,61.1774,303,92.7524,308,92.7524,308,93.6417,27,93.6417,27,-0.889319,169
2006,Indiana,67.7952,139,66.4686,118,109.964,58,109.964,58,94.4383,33,94.4383,33,15.5255,34
2006,"Indiana St.",65.2855,238,64.7276,195,101.119,197,101.119,197,102.894,165,102.894,165,-1.77484,179
2006,Iona,72.0914,27,69.5781,34,109.699,65,109.699,65,98.3648,90,98.3648,90,11.3345,65
2006,Iowa,66.132,205,64.7412,194,103.793,154,103.793,154,85.5747,1,85.5747,1,18.2182,21
2006,"Iowa St.",71.6086,34,69.8112,30,111.191,44,111.191,44,101.165,132,101.165,132,10.0264,76
2006,IPFW,65.3109,236,62.821,261,96.9551,265,96.9551,265,108.028,259,108.028,259,-11.0728,276
2006,IUPUI,63.1672,298,60.8182,310,105.434,124,105.434,124,107.16,242,107.16,242,-1.72619,178
2006,"Jackson St.",73.7534,11,70.2967,21,95.7402,279,95.7402,279,105.994,220,105.994,220,-10.2534,269
2006,Jacksonville,75.8234,4,72.1247,8,93.1766,302,93.1766,302,115.71,330,115.71,330,-22.5338,329
2006,"Jacksonville St.",69.7679,68,70.0014,24,106.648,104,106.648,104,111.045,299,111.045,299,-4.39626,205
2006,"James Madison",68.3622,118,66.1736,126,96.4529,273,96.4529,273,113.188,317,113.188,317,-16.7354,311
2006,Kansas,69.6326,72,67.7355,75,110.441,50,110.441,50,87.2168,2,87.2168,2,23.2241,8
2006,"Kansas St.",65.9085,215,63.1426,258,105.93,117,105.93,117,96.3383,54,96.3383,54,9.59137,77
2006,"Kennesaw St.",68.8034,104,65.3472,161,97.8093,248,97.8093,248,113.832,321,113.832,321,-16.0222,308
2006,"Kent St.",66.5491,188,65.6539,142,108.294,77,108.294,77,97.7511,82,97.7511,82,10.5431,70
2006,Kentucky,65.8593,216,64.1152,228,114.429,19,114.429,19,97.3017,75,97.3017,75,17.1273,24
2006,"La Salle",64.9804,252,64.3378,217,107.281,90,107.281,90,99.8437,112,99.8437,112,7.43769,95
2006,Lafayette,67.8048,138,67.8815,71,97.4803,254,97.4803,254,111.251,304,111.251,304,-13.7705,292
2006,Lamar,74.806,7,72.1512,7,103.691,157,103.691,157,108.129,262,108.129,262,-4.43749,206
2006,Lehigh,63.9845,278,63.674,243,96.7807,271,96.7807,271,99.8349,110,99.8349,110,-3.0542,192
2006,Liberty,67.618,145,65.004,179,91.192,320,91.192,320,111.341,306,111.341,306,-20.1489,323
2006,Lipscomb,68.2862,122,64.609,201,100.181,217,100.181,217,101.808,147,101.808,147,-1.62758,177
2006,"LIU Brooklyn",68.8787,97,67.542,84,97.1307,258,97.1307,258,109.105,274,109.105,274,-11.9739,282
2006,"Long Beach St.",75.5639,5,74.0955,2,107.64,83,107.64,83,106.102,224,106.102,224,1.53794,145
2006,Longwood,73.9738,10,71.0919,14,96.8518,266,96.8518,266,113.645,320,113.645,320,-16.793,312
2006,"Louisiana Lafayette",68.4052,115,66.1277,128,98.4361,241,98.4361,241,98.228,87,98.228,87,0.208179,153
2006,"Louisiana Monroe",68.6325,109,64.7721,192,92.8429,307,92.8429,307,105.029,200,105.029,200,-12.1863,283
2006,"Louisiana Tech",67.1938,158,64.8311,187,101.058,200,101.058,200,93.6318,26,93.6318,26,7.42569,96
2006,Louisville,65.943,213,64.7765,191,108.209,78,108.209,78,94.2318,32,94.2318,32,13.9771,46
2006,"Loyola Chicago",66.3088,199,65.8758,136,107.455,88,107.455,88,105.82,215,105.82,215,1.63482,144
2006,"Loyola Marymount",73.3757,12,70.6594,19,100.224,215,100.224,215,97.2761,73,97.2761,73,2.94832,135
2006,"Loyola MD",71.8027,29,68.7843,48,105.285,128,105.285,128,107.413,247,107.413,247,-2.12869,184
2006,LSU,69.3582,84,67.4609,90,109.839,62,109.839,62,87.8417,3,87.8417,3,21.9972,11
2006,Maine,66.1169,207,65.4312,159,95.2716,287,95.2716,287,109.206,277,109.206,277,-13.9349,293
2006,Manhattan,70.348,55,67.5355,86,107.834,81,107.834,81,104.829,197,104.829,197,3.00497,134
2006,Marist,67.6043,147,64.8683,183,113.07,24,113.07,24,106.991,239,106.991,239,6.07826,108
2006,Marquette,68.7539,107,68.1377,67,112.805,27,112.805,27,97.441,78,97.441,78,15.3638,36
2006,Marshall,67.2469,154,65.2324,167,98.1195,245,98.1195,245,104.141,189,104.141,189,-6.02136,223
2006,Maryland,74.4179,8,72.4295,5,107.61,85,107.61,85,94.9823,41,94.9823,41,12.6277,57
2006,"Maryland Eastern Shore",71.2886,39,69.648,33,90.7484,324,90.7484,324,112.03,311,112.03,311,-21.2817,325
2006,Massachusetts,66.0848,208,65.4869,155,101.075,199,101.075,199,94.5997,36,94.5997,36,6.47569,105
2006,"McNeese St.",72.6039,21,69.9893,25,97.9302,246,97.9302,246,103.489,176,103.489,176,-5.55855,218
2006,Memphis,73.2108,14,70.8104,17,113.181,22,113.181,22,89.6365,6,89.6365,6,23.5441,6
2006,Mercer,71.4202,37,67.2516,94,97.0811,260,97.0811,260,115.81,333,115.81,333,-18.7286,318
2006,"Miami FL",63.3268,295,61.0434,305,111.23,43,111.23,43,98.5232,91,98.5232,91,12.7063,55
2006,"Miami OH",60.9586,321,59.9558,318,104.349,144,104.349,144,97.4563,79,97.4563,79,6.89281,101
2006,Michigan,66.0161,211,66.9631,101,113.146,23,113.146,23,97.1617,71,97.1617,71,15.9845,28
2006,"Michigan St.",65.3726,231,64.1902,223,116.327,10,116.327,10,100.31,119,100.31,119,16.0173,27
2006,"Middle Tennessee",66.8254,175,64.4385,212,105.041,130,105.041,130,105.259,203,105.259,203,-0.218141,159
2006,Milwaukee,68.168,126,67.6637,77,108.32,76,108.32,76,96.4633,58,96.4633,58,11.857,62
2006,Minnesota,65.823,220,64.1685,224,104.406,142,104.406,142,95.0652,43,95.0652,43,9.34066,82
2006,Mississippi,65.7626,224,63.7916,239,102.488,177,102.488,177,101.562,140,101.562,140,0.925489,147
2006,"Mississippi St.",68.3993,116,66.6516,113,102.864,168,102.864,168,97.3359,76,97.3359,76,5.52826,114
2006,"Mississippi Valley St.",64.4838,265,61.0057,307,93.9009,297,93.9009,297,113.927,323,113.927,323,-20.0258,322
2006,Missouri,66.8409,174,64.5915,204,103.947,151,103.947,151,103.663,182,103.663,182,0.283629,151
2006,"Missouri St.",69.6516,70,68.5874,51,111.015,46,111.015,46,95.4977,47,95.4977,47,15.5169,35
2006,Monmouth,65.8127,221,64.6015,202,95.7708,278,95.7708,278,96.4482,57,96.4482,57,-0.677353,164
2006,Montana,68.9119,96,66.1516,127,111.62,39,111.62,39,102.666,161,102.666,161,8.95381,87
2006,"Montana St.",69.383,82,66.6734,112,103.402,162,103.402,162,108.661,269,108.661,269,-5.25976,214
2006,"Morehead St.",66.5739,186,63.9325,234,91.147,321,91.147,321,112.727,314,112.727,314,-21.5797,328
2006,"Morgan St.",68.647,108,65.0654,176,79.4481,334,79.4481,334,110.506,293,110.506,293,-31.0578,333
2006,"Mount St. Mary's",65.4778,227,63.4197,247,96.7865,270,96.7865,270,104.355,193,104.355,193,-7.56893,242
2006,"Murray St.",64.6906,257,63.183,256,104.54,140,104.54,140,95.9831,51,95.9831,51,8.55658,89
2006,Navy,69.9166,65,69.778,32,93.6764,299,93.6764,299,109.232,278,109.232,278,-15.5555,304
2006,Nebraska,67.6818,143,64.5543,209,102.894,167,102.894,167,97.0564,70,97.0564,70,5.83738,111
2006,Nevada,67.2901,153,65.8087,137,109.997,57,109.997,57,94.7763,39,94.7763,39,15.2209,37
2006,"New Hampshire",60.064,325,58.676,325,98.1526,244,98.1526,244,109.317,279,109.317,279,-11.1643,277
2006,"New Mexico",62.1186,311,60.2435,314,105.447,123,105.447,123,100.144,117,100.144,117,5.30324,115
2006,"New Mexico St.",67.9501,132,66.9172,103,105.606,121,105.606,121,101.373,135,101.373,135,4.23338,126
2006,"New Orleans",65.8276,219,63.0146,259,99.107,231,99.107,231,105.641,212,105.641,212,-6.53393,231
2006,Niagara,68.0509,129,65.1945,170,106.406,110,106.406,110,108.395,266,108.395,266,-1.98877,181
2006,"Nicholls St.",72.6606,19,69.0774,45,96.8031,268,96.8031,268,112.716,313,112.716,313,-15.9127,307
2006,"Norfolk St.",67.0778,165,65.1752,172,90.8842,323,90.8842,323,103.983,186,103.983,186,-13.0991,288
2006,"North Carolina",72.2439,26,70.1783,23,115.854,13,115.854,13,93.6911,28,93.6911,28,22.1632,10
2006,"North Carolina A&T",69.3511,86,66.9027,104,86.0334,331,86.0334,331,105.556,210,105.556,210,-19.5223,320
2006,"North Carolina St.",66.8243,176,64.3761,216,112.469,32,112.469,32,96.5515,60,96.5515,60,15.9179,30
2006,"North Dakota St.",66.4432,191,64.9686,181,103.789,155,103.789,155,104.436,194,104.436,194,-0.647828,163
2006,"North Florida",69.0063,95,65.5373,150,94.5083,291,94.5083,291,115.731,331,115.731,331,-21.2223,324
2006,"North Texas",73.3635,13,71.8043,9,102.485,178,102.485,178,106.93,237,106.93,237,-4.44513,207
2006,Northeastern,70.5181,53,69.0947,44,106.999,97,106.999,97,101.097,129,101.097,129,5.90153,110
2006,"Northern Arizona",70.841,48,69.1761,40,103.913,153,103.913,153,103.956,185,103.956,185,-0.0432862,157
2006,"Northern Colorado",67.4144,150,65.1498,173,100.331,212,100.331,212,115.76,332,115.76,332,-15.4289,302
2006,"Northern Illinois",63.1089,300,61.867,292,112.749,30,112.749,30,107.653,252,107.653,252,5.09592,120
2006,"Northern Iowa",60.8347,322,59.5994,321,108.952,75,108.952,75,93.1151,21,93.1151,21,15.8368,32
2006,Northwestern,58.7536,329,58.1908,328,102.801,169,102.801,169,97.9454,84,97.9454,84,4.85587,123
2006,"Northwestern St.",69.9977,63,67.6446,79,106.62,105,106.62,105,99.1069,98,99.1069,98,7.51296,93
2006,"Notre Dame",65.1688,242,64.2281,222,117.35,7,117.35,7,101.379,136,101.379,136,15.9706,29
2006,Oakland,69.4866,80,67.7559,74,103.939,152,103.939,152,114.277,324,114.277,324,-10.3385,270
2006,Ohio,64.2687,272,64.328,219,106.445,108,106.445,108,100.436,120,100.436,120,6.00959,109
2006,"Ohio St.",66.0679,210,65.21,169,113.01,25,113.01,25,92.3345,19,92.3345,19,20.6755,14
2006,Oklahoma,63.7457,285,62.404,278,113.001,26,113.001,26,99.0091,95,99.0091,95,13.9924,45
2006,"Oklahoma St.",66.9119,172,64.7469,193,107.934,80,107.934,80,95.1693,45,95.1693,45,12.7644,53
2006,"Old Dominion",66.4229,192,65.0247,177,106.89,99,106.89,99,95.7403,50,95.7403,50,11.1501,67
2006,"Oral Roberts",68.8404,102,66.8541,105,107.061,95,107.061,95,101.359,134,101.359,134,5.70223,112
2006,Oregon,64.607,261,63.6452,244,111.881,37,111.881,37,100.567,124,100.567,124,11.3146,66
2006,"Oregon St.",66.2487,201,64.516,210,104.404,143,104.404,143,103.824,184,103.824,184,0.580571,149
2006,Pacific,65.2752,239,62.7818,262,109.831,63,109.831,63,98.9611,94,98.9611,94,10.87,68
2006,Penn,65.0185,249,64.2535,220,101.816,188,101.816,188,94.5133,34,94.5133,34,7.30309,97
2006,"Penn St.",64.5587,262,63.7629,240,109.487,69,109.487,69,104.216,192,104.216,192,5.2705,116
2006,Pepperdine,69.7556,69,66.7466,107,97.085,259,97.085,259,101.396,137,101.396,137,-4.31101,204
2006,Pittsburgh,66.1302,206,64.5974,203,112.364,33,112.364,33,90.6442,9,90.6442,9,21.7196,12
2006,Portland,68.4737,112,65.622,144,102.594,175,102.594,175,107.73,255,107.73,255,-5.13556,212
2006,"Portland St.",68.8527,99,65.5557,149,102.056,185,102.056,185,102.648,159,102.648,159,-0.591563,162
2006,"Prairie View A&M",74.9968,6,71.2655,11,86.8548,330,86.8548,330,114.64,326,114.64,326,-27.7854,332
2006,Princeton,53.8708,334,52.8837,334,97.0136,264,97.0136,264,106.367,232,106.367,232,-9.35352,265
2006,Providence,70.0745,60,68.6872,50,112.169,36,112.169,36,102.694,162,102.694,162,9.47409,79
2006,Purdue,67.0722,166,65.5027,153,101.852,186,101.852,186,101.715,143,101.715,143,0.13686,155
2006,Quinnipiac,71.1572,43,69.9338,26,98.6233,236,98.6233,236,106.814,236,106.814,236,-8.19072,253
2006,Radford,69.2855,90,66.972,100,104.088,148,104.088,148,110.565,294,110.565,294,-6.47738,230
2006,"Rhode Island",62.6176,306,62.3109,280,103.958,150,103.958,150,103.41,171,103.41,171,0.548184,150
2006,Rice,66.6213,185,65.2643,165,100.193,216,100.193,216,105.554,209,105.554,209,-5.36106,217
2006,Richmond,57.2618,330,55.18,331,93.5715,301,93.5715,301,101.417,138,101.417,138,-7.84583,246
2006,Rider,70.0148,61,67.551,82,100.946,204,100.946,204,107.341,245,107.341,245,-6.39475,229
2006,"Robert Morris",68.4521,114,66.6883,111,104.042,149,104.042,149,111.342,307,111.342,307,-7.30042,240
2006,Rutgers,64.3221,269,64.0133,230,109.51,68,109.51,68,99.0988,97,99.0988,97,10.4113,71
2006,"Sacramento St.",70.1131,59,67.8654,72,106.683,102,106.683,102,106.697,235,106.697,235,-0.0143823,156
2006,"Sacred Heart",66.7344,181,65.5141,152,97.6128,250,97.6128,250,106.185,226,106.185,226,-8.57201,256
2006,"Saint Joseph's",62.0702,313,61.8872,290,109.827,64,109.827,64,94.9829,42,94.9829,42,14.844,41
2006,"Saint Louis",61.9383,315,61.0266,306,99.1851,229,99.1851,229,94.6261,37,94.6261,37,4.55896,125
2006,"Saint Mary's",66.33,197,64.2281,221,105.752,118,105.752,118,99.2869,101,99.2869,101,6.4649,106
2006,"Saint Peter's",69.6411,71,66.6261,115,106.214,111,106.214,111,105.216,202,105.216,202,0.998366,146
2006,"Sam Houston St.",70.2623,56,67.9437,69,101.488,192,101.488,192,103.499,177,103.499,177,-2.01009,182
2006,Samford,57.0257,332,55.7764,330,110.034,56,110.034,56,106.98,238,106.98,238,3.05388,133
2006,"San Diego",72.4685,22,69.5537,35,106.881,100,106.881,100,101.743,144,101.743,144,5.1383,119
2006,"San Diego St.",67.0978,162,66.087,130,112.764,29,112.764,29,99.9813,114,99.9813,114,12.7823,52
2006,"San Francisco",67.3634,151,64.148,225,103.463,161,103.463,161,103.181,169,103.181,169,0.281675,152
2006,"San Jose St.",69.3011,89,67.9021,70,95.8092,277,95.8092,277,99.3014,102,99.3014,102,-3.49223,198
2006,"Santa Clara",67.1287,161,64.8282,188,100.733,206,100.733,206,101.146,130,101.146,130,-0.413485,160
2006,"Savannah St.",71.1861,42,67.7323,76,80.4483,333,80.4483,333,118.554,334,118.554,334,-38.1058,334
