Season,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,AdjOE,RankAdjOE,AdjOE,RankAdjOE,AdjDE,RankAdjDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM
2012,"Florida A&M",69.966,41,67.8436,50,93.3514,309,93.3514,309,110.64,307,110.64,307,-17.2887,317
2012,"Florida Atlantic",65.3245,243,63.4284,255,101.458,193,101.458,193,104.447,206,104.447,206,-2.98914,201
2012,"Florida Gulf Coast",69.0309,69,66.4549,100,105.241,132,105.241,132,106.126,244,106.126,244,-0.884984,176
2012,"Florida St.",68.1586,104,66.5844,95,107.56,89,107.56,89,90.4164,10,90.4164,10,17.1441,24
2012,Fordham,68.8144,79,66.4474,101,94.7704,298,94.7704,298,103.985,196,103.985,196,-9.21481,270
2012,"Fresno St.",63.9835,290,61.7145,307,101.435,195,101.435,195,102.849,173,102.849,173,-1.4134,179
2012,Furman,65.0983,257,63.9273,229,98.139,256,98.139,256,104.989,221,104.989,221,-6.8503,247
2012,"Gardner Webb",66.5378,190,63.8889,232,95.3495,290,95.3495,290,104.554,208,104.554,208,-9.20419,269
2012,"George Mason",68.3897,94,67.0685,82,104.158,146,104.158,146,98.0813,82,98.0813,82,6.07654,110
2012,"George Washington",65.0391,261,62.6018,280,101.826,190,101.826,190,102.504,161,102.504,161,-0.678032,171
2012,Georgetown,64.1342,286,62.0943,294,111.181,45,111.181,45,90.1326,9,90.1326,9,21.0484,15
2012,Georgia,62.0193,326,61.484,313,104.704,139,104.704,139,98.7375,89,98.7375,89,5.96694,112
2012,"Georgia Southern",66.4733,193,65.2271,163,97.7721,266,97.7721,266,104.588,209,104.588,209,-6.81585,246
2012,"Georgia St.",65.9573,213,63.8984,231,102.078,180,102.078,180,93.5036,24,93.5036,24,8.57414,84
2012,"Georgia Tech",64.0489,288,62.2351,293,98.4794,250,98.4794,250,99.3369,98,99.3369,98,-0.857526,174
2012,Gonzaga,67.2112,151,64.7933,183,113.096,30,113.096,30,94.7053,33,94.7053,33,18.3909,21
2012,"Grambling St.",67.3772,142,64.2997,208,85.2974,345,85.2974,345,115.517,338,115.517,338,-30.2199,345
2012,"Green Bay",66.4053,196,66.0878,118,101.319,198,101.319,198,102.196,154,102.196,154,-0.876795,175
2012,Hampton,68.8006,81,67.0711,81,92.0613,317,92.0613,317,102.593,163,102.593,163,-10.5319,286
2012,Hartford,66.208,203,64.1659,216,91.2611,320,91.2611,320,105.982,239,105.982,239,-14.7213,305
2012,Harvard,61.664,333,60.6587,325,108.768,72,108.768,72,94.4272,29,94.4272,29,14.3408,41
2012,Hawaii,71.1071,26,69.5526,20,103.318,164,103.318,164,107.348,266,107.348,266,-4.02955,213
2012,"High Point",65.2618,250,63.716,244,105.463,126,105.463,126,111.638,321,111.638,321,-6.17462,234
2012,Hofstra,67.7574,122,65.4039,149,99.0049,245,99.0049,245,103.488,186,103.488,186,-4.48278,219
2012,"Holy Cross",66.8664,173,65.2824,157,99.01,244,99.01,244,104.008,198,104.008,198,-4.99759,224
2012,Houston,68.2839,98,66.0909,117,105.6,121,105.6,121,107.905,273,107.905,273,-2.30528,190
2012,"Houston Baptist",74.1297,6,70.2168,14,93.2021,311,93.2021,311,110.682,310,110.682,310,-17.4803,319
2012,Howard,68.3524,97,65.3672,151,90.9584,323,90.9584,323,106.123,243,106.123,243,-15.1644,308
2012,Idaho,64.8983,269,62.5129,282,106.561,103,106.561,103,105.275,226,105.275,226,1.2864,156
2012,"Idaho St.",66.4534,194,64.9039,177,97.0894,279,97.0894,279,111.015,315,111.015,315,-13.9256,304
2012,Illinois,65.2627,249,64.1538,217,104.293,145,104.293,145,94.8031,36,94.8031,36,9.4903,76
2012,"Illinois Chicago",64.9424,268,64.3105,206,97.8578,263,97.8578,263,108.278,279,108.278,279,-10.4198,282
2012,"Illinois St.",64.9925,264,63.4305,254,109.275,66,109.275,66,101.486,142,101.486,142,7.78898,93
2012,Indiana,67.7431,124,66.6769,92,120.156,4,120.156,4,97.6078,72,97.6078,72,22.548,9
2012,"Indiana St.",65.1534,252,63.9561,227,101.969,184,101.969,184,98.8841,94,98.8841,94,3.08503,137
2012,Iona,72.0207,17,69.9946,17,115.505,15,115.505,15,103.242,181,103.242,181,12.263,54
2012,Iowa,68.6461,87,67.2728,70,111.594,39,111.594,39,104.439,205,104.439,205,7.15446,101
2012,"Iowa St.",67.8331,120,65.8262,128,113.868,24,113.868,24,97.1759,66,97.1759,66,16.692,26
2012,IPFW,70.2042,39,68.444,34,98.3006,252,98.3006,252,107.819,270,107.819,270,-9.51868,272
2012,IUPUI,66.7868,174,65.3187,153,107.908,85,107.908,85,110.947,313,110.947,313,-3.03926,202
2012,"Jackson St.",63.7998,301,60.6904,324,88.4871,336,88.4871,336,108.939,283,108.939,283,-20.4519,332
2012,Jacksonville,67.5485,135,65.4438,145,99.4703,237,99.4703,237,106.147,246,106.147,246,-6.67716,242
2012,"Jacksonville St.",64.9788,265,63.2844,260,98.5923,248,98.5923,248,101.829,150,101.829,150,-3.23643,203
2012,"James Madison",66.9622,166,65.4504,144,100.989,209,100.989,209,108.003,274,108.003,274,-7.01367,248
2012,Kansas,67.8495,118,66.2879,111,114.048,23,114.048,23,87.1404,3,87.1404,3,26.9073,4
2012,"Kansas St.",67.8172,121,66.5393,97,109.838,59,109.838,59,92.3192,18,92.3192,18,17.5188,23
2012,"Kennesaw St.",64.7684,273,62.0054,299,97.4184,273,97.4184,273,114.822,336,114.822,336,-17.404,318
2012,"Kent St.",68.072,107,67.1349,75,105.501,122,105.501,122,100.215,122,100.215,122,5.28591,117
2012,Kentucky,67.04,161,65.3785,150,122.182,2,122.182,2,89.5938,7,89.5938,7,32.5881,1
2012,"La Salle",69.2865,57,67.7281,54,107.294,92,107.294,92,95.7904,43,95.7904,43,11.5039,62
2012,Lafayette,67.2786,149,65.4437,146,106.152,113,106.152,113,112.492,324,112.492,324,-6.3397,239
2012,Lamar,68.806,80,66.0045,123,107.611,88,107.611,88,101.279,138,101.279,138,6.33172,108
2012,Lehigh,69.0393,68,67.6233,56,108.596,76,108.596,76,99.3073,96,99.3073,96,9.28916,79
2012,Liberty,66.624,185,64.3083,207,100.457,222,100.457,222,111.255,316,111.255,316,-10.7977,289
2012,Lipscomb,71.4143,22,68.7339,30,101.033,208,101.033,208,104.918,220,104.918,220,-3.88556,212
2012,"LIU Brooklyn",75.6161,2,73.4394,2,108.653,75,108.653,75,107.898,272,107.898,272,0.754686,162
2012,"Long Beach St.",68.0128,111,66.3715,109,111.658,38,111.658,38,96.3888,53,96.3888,53,15.2692,36
2012,Longwood,72.8422,12,69.1124,26,99.6772,234,99.6772,234,122.616,345,122.616,345,-22.9389,341
2012,"Louisiana Lafayette",70.8827,31,68.7031,32,94.5303,302,94.5303,302,97.803,75,97.803,75,-3.27266,204
2012,"Louisiana Monroe",65.3105,244,63.4553,253,96.8932,283,96.8932,283,112.862,329,112.862,329,-15.9683,311
2012,"Louisiana Tech",68.7567,82,67.2391,71,101.117,204,101.117,204,103.735,190,103.735,190,-2.61802,192
2012,Louisville,67.6573,125,66.1427,115,106.214,112,106.214,112,85.5434,1,85.5434,1,20.6703,17
2012,"Loyola Chicago",61.4254,336,59.4568,336,95.3286,291,95.3286,291,106.083,242,106.083,242,-10.7546,288
2012,"Loyola Marymount",67.9103,115,66.1147,116,102.148,178,102.148,178,99.4198,104,99.4198,104,2.72847,140
2012,"Loyola MD",65.9962,210,63.5518,251,103.945,150,103.945,150,100.035,116,100.035,116,3.90966,129
2012,LSU,67.0468,160,65.1104,168,101.785,191,101.785,191,94.4502,30,94.4502,30,7.33519,98
2012,Maine,67.3526,144,66.8518,89,96.8705,284,96.8705,284,106.194,248,106.194,248,-9.32381,271
2012,Manhattan,69.0767,67,66.9798,85,103.342,163,103.342,163,99.4319,105,99.4319,105,3.90995,128
2012,Marist,69.6299,51,67.5261,59,98.7448,246,98.7448,246,106.798,259,106.798,259,-8.05318,254
2012,Marquette,71.4704,19,70.0275,15,111.48,40,111.48,40,91.2583,14,91.2583,14,20.2218,18
2012,Marshall,66.283,201,65.2217,164,109.426,63,109.426,63,100.103,120,100.103,120,9.32345,78
2012,Maryland,67.5003,139,66.1586,114,106.734,101,106.734,101,103.363,183,103.363,183,3.37086,134
2012,"Maryland Eastern Shore",68.383,95,66.9402,87,87.1227,341,87.1227,341,105.866,236,105.866,236,-18.7433,327
2012,Massachusetts,74.9695,3,73.1848,3,106.151,114,106.151,114,96.324,51,96.324,51,9.82701,74
2012,"McNeese St.",66.686,179,64.2113,212,100.907,210,100.907,210,105.662,233,105.662,233,-4.75417,221
2012,Memphis,68.0645,108,67.4968,60,114.191,22,114.191,22,92.2928,17,92.2928,17,21.8984,12
2012,Mercer,65.8236,220,64.1802,214,105.109,134,105.109,134,97.3968,69,97.3968,69,7.71206,96
2012,"Miami FL",65.7893,222,63.5909,249,111.032,47,111.032,47,97.8506,76,97.8506,76,13.1819,47
2012,"Miami OH",61.13,338,59.5091,335,102.446,175,102.446,175,105.052,223,105.052,223,-2.60654,191
2012,Michigan,61.6774,332,60.0718,330,114.28,19,114.28,19,96.7596,56,96.7596,56,17.5202,22
2012,"Michigan St.",65.8434,218,64.2534,209,114.725,17,114.725,17,86.8588,2,86.8588,2,27.8665,3
2012,"Middle Tennessee",67.3029,148,65.4285,147,108.54,78,108.54,78,95.6192,41,95.6192,41,12.9204,49
2012,Milwaukee,65.9598,212,65.1642,166,100.552,220,100.552,220,98.2547,84,98.2547,84,2.29723,144
2012,Minnesota,64.3623,281,63.9003,230,108.536,79,108.536,79,95.7688,42,95.7688,42,12.7676,52
2012,Mississippi,67.1638,153,65.4055,148,104.655,140,104.655,140,96.9079,61,96.9079,61,7.74737,95
2012,"Mississippi St.",65.9475,214,63.8642,233,111.732,37,111.732,37,102.382,158,102.382,158,9.34985,77
2012,"Mississippi Valley St.",70.7153,33,68.9348,29,97.9513,260,97.9513,260,104.25,200,104.25,200,-6.29875,237
2012,Missouri,66.9323,169,65.3519,152,125.066,1,125.066,1,99.7817,111,99.7817,111,25.2843,7
2012,"Missouri St.",63.8425,297,62.4459,287,105.334,129,105.334,129,97.109,65,97.109,65,8.22508,86
2012,Monmouth,70.757,32,68.035,42,96.9867,282,96.9867,282,108.276,278,108.276,278,-11.2896,290
2012,Montana,66.5225,191,64.2125,211,103.695,155,103.695,155,96.9393,63,96.9393,63,6.75577,104
2012,"Montana St.",67.9721,113,66.1937,113,97.2981,277,97.2981,277,109.142,286,109.142,286,-11.8436,291
2012,"Morehead St.",61.6429,335,59.8005,333,100.451,224,100.451,224,103.203,180,103.203,180,-2.75231,198
2012,"Morgan St.",68.1503,105,65.7528,133,99.2583,241,99.2583,241,107.189,264,107.189,264,-7.93109,252
2012,"Mount St. Mary's",65.298,246,62.6033,279,93.3519,308,93.3519,308,105.563,231,105.563,231,-12.2112,294
2012,"Murray St.",66.7685,176,64.9807,172,108.529,80,108.529,80,93.1937,20,93.1937,20,15.3352,35
2012,Navy,61.9896,329,59.5471,334,91.4176,318,91.4176,318,110.572,305,110.572,305,-19.1545,329
2012,Nebraska,62.7612,320,61.4769,314,103.352,162,103.352,162,101.733,148,101.733,148,1.61875,152
2012,"Nebraska Omaha",72.8552,11,70.3802,13,97.0527,281,97.0527,281,117.615,343,117.615,343,-20.5619,333
2012,Nevada,66.599,186,64.1704,215,105.911,118,105.911,118,99.3877,100,99.3877,100,6.52301,106
2012,"New Hampshire",65.4902,234,64.4781,198,90.7199,324,90.7199,324,102.818,172,102.818,172,-12.098,293
2012,"New Mexico",66.9503,168,65.4623,141,110.833,51,110.833,51,91.3781,15,91.3781,15,19.455,20
2012,"New Mexico St.",71.09,27,69.4218,23,109.276,65,109.276,65,98.0559,81,98.0559,81,11.22,65
2012,Niagara,69.1905,65,67.3136,67,103.143,165,103.143,165,109.934,299,109.934,299,-6.7913,245
2012,"Nicholls St.",69.1984,63,64.7801,184,100.751,213,100.751,213,119.198,344,119.198,344,-18.4467,325
2012,NJIT,67.581,129,64.1226,219,96.6071,285,96.6071,285,109.714,295,109.714,295,-13.1071,299
2012,"Norfolk St.",68.9311,72,66.6366,93,100.867,211,100.867,211,102.682,165,102.682,165,-1.81579,183
2012,"North Carolina",73.3886,9,70.8552,10,116.091,12,116.091,12,90.6507,11,90.6507,11,25.4398,6
2012,"North Carolina A&T",71.2303,25,68.1116,41,94.0056,305,94.0056,305,107.189,263,107.189,263,-13.1836,300
2012,"North Carolina Central",67.5612,133,65.5293,140,97.7267,268,97.7267,268,101.817,149,101.817,149,-4.09065,215
2012,"North Carolina St.",68.3778,96,67.0111,83,112.136,32,112.136,32,97.9158,78,97.9158,78,14.2202,43
2012,"North Dakota",68.4058,92,66.6121,94,95.8667,286,95.8667,286,104.316,203,104.316,203,-8.44969,259
2012,"North Dakota St.",67.4046,141,66.0045,124,106.046,116,106.046,116,105.356,228,105.356,228,0.689462,163
2012,"North Florida",67.5772,131,65.2881,156,103.139,166,103.139,166,105.073,224,105.073,224,-1.93413,186
2012,"North Texas",68.859,75,67.7989,51,100.72,215,100.72,215,100.314,123,100.314,123,0.405928,167
2012,Northeastern,65.0027,263,63.6442,247,100.461,221,100.461,221,102.686,167,102.686,167,-2.22479,189
2012,"Northern Arizona",67.091,157,64.6195,192,89.8351,332,89.8351,332,112.641,327,112.641,327,-22.806,340
2012,"Northern Colorado",67.744,123,65.83,127,104.752,138,104.752,138,113.067,330,113.067,330,-8.31498,257
2012,"Northern Illinois",63.6379,306,62.0862,295,90.3342,327,90.3342,327,109.911,298,109.911,298,-19.5769,330
2012,"Northern Iowa",63.2686,314,61.6258,310,106.911,97,106.911,97,97.344,68,97.344,68,9.56678,75
2012,Northwestern,63.8274,299,62.5076,283,114.813,16,114.813,16,104.287,202,104.287,202,10.5258,72
2012,"Northwestern St.",71.3389,24,69.3089,24,97.3162,275,97.3162,275,102.707,169,102.707,169,-5.39079,227
2012,"Notre Dame",62.3515,325,60.1751,329,110.886,50,110.886,50,96.665,55,96.665,55,14.2213,42
2012,Oakland,71.0146,29,69.6803,19,114.393,18,114.393,18,112.673,328,112.673,328,1.72014,149
2012,Ohio,67.1209,155,66.0384,121,106.569,102,106.569,102,94.6936,32,94.6936,32,11.8752,57
2012,"Ohio St.",67.3381,147,66.8896,88,118.126,6,118.126,6,88.0533,4,88.0533,4,30.0726,2
2012,Oklahoma,68.2227,100,66.559,96,105.409,128,105.409,128,98.7718,90,98.7718,90,6.63717,105
2012,"Oklahoma St.",66.6358,183,65.4508,143,107.075,94,107.075,94,99.4535,106,99.4535,106,7.62163,97
2012,"Old Dominion",65.6519,228,64.5407,197,101.981,183,101.981,183,95.9056,47,95.9056,47,6.07562,111
2012,"Oral Roberts",64.9467,267,63.2273,261,111.781,36,111.781,36,103.739,191,103.739,191,8.04178,91
2012,Oregon,68.4695,89,66.8415,90,114.2,21,114.2,21,102.386,159,102.386,159,11.8132,59
2012,"Oregon St.",71.4525,21,69.9728,18,110.965,48,110.965,48,102.748,170,102.748,170,8.21703,87
2012,Pacific,63.1541,316,61.5325,311,97.777,265,97.777,265,107.85,271,107.85,271,-10.073,278
2012,Penn,63.8838,294,62.0092,298,103.982,148,103.982,148,101.102,137,101.102,137,2.88013,139
2012,"Penn St.",64.2816,282,63.0843,264,102.878,168,102.878,168,99.5002,107,99.5002,107,3.3782,133
2012,Pepperdine,63.9215,292,60.7909,323,94.6114,300,94.6114,300,105.02,222,105.02,222,-10.4081,281
2012,Pittsburgh,63.3148,313,62.2816,292,113.38,27,113.38,27,102.043,151,102.043,151,11.3365,64
2012,Portland,68.821,78,66.3818,107,99.3221,240,99.3221,240,109.536,290,109.536,290,-10.2134,279
2012,"Portland St.",68.6806,85,66.0546,119,108.031,83,108.031,83,111.388,317,111.388,317,-3.3568,205
2012,"Prairie View A&M",71.3914,23,70.0015,16,85.5117,344,85.5117,344,103.521,187,103.521,187,-18.0096,322
2012,Presbyterian,61.7635,331,59.4062,337,102.767,170,102.767,170,110.372,302,110.372,302,-7.60579,251
2012,Princeton,63.6242,307,62.4971,284,107.788,86,107.788,86,100.529,129,100.529,129,7.25934,100
2012,Providence,66.6837,180,65.2446,161,110.071,57,110.071,57,105.978,238,105.978,238,4.09337,126
2012,Purdue,65.3925,241,64.3333,204,116.167,10,116.167,10,99.9175,114,99.9175,114,16.2497,30
2012,Quinnipiac,68.5015,88,65.6397,137,103.982,149,103.982,149,102.538,162,102.538,162,1.44347,153
2012,Radford,67.1092,156,64.1019,221,90.0714,328,90.0714,328,106.776,258,106.776,258,-16.7043,313
2012,"Rhode Island",68.8373,76,66.5327,98,102.659,171,102.659,171,107.791,268,107.791,268,-5.13268,225
2012,Rice,68.9872,70,67.9122,45,100.857,212,100.857,212,99.0061,95,99.0061,95,1.85114,148
2012,Richmond,65.4737,236,62.8012,275,109.315,64,109.315,64,103.185,179,103.185,179,6.12993,109
2012,Rider,69.5579,54,67.4185,62,104.336,144,104.336,144,109.294,287,109.294,287,-4.95819,223
2012,"Robert Morris",65.7154,226,63.0206,268,105.908,119,105.908,119,100.945,135,100.945,135,4.9625,123
2012,Rutgers,66.9598,167,65.2536,160,102.02,182,102.02,182,96.876,59,96.876,59,5.14445,120
2012,"Sacramento St.",66.6558,182,64.8686,178,98.1986,254,98.1986,254,110.224,300,110.224,300,-12.0251,292
2012,"Sacred Heart",69.1235,66,66.018,122,102.61,173,102.61,173,108.598,282,108.598,282,-5.98749,232
2012,"Saint Joseph's",66.9185,170,64.975,174,110.486,54,110.486,54,99.5689,109,99.5689,109,10.9173,67
2012,"Saint Louis",63.8106,300,61.904,303,111.938,34,111.938,34,90.7347,12,90.7347,12,21.2034,14
2012,"Saint Mary's",65.0837,258,63.3682,258,114.264,20,114.264,20,98.7798,91,98.7798,91,15.4843,34
2012,"Saint Peter's",66.4899,192,63.3459,259,89.5991,334,89.5991,334,106.654,252,106.654,252,-17.0546,316
2012,"Sam Houston St.",64.3921,278,62.4707,286,89.8232,333,89.8232,333,100.444,126,100.444,126,-10.6212,287
